fdc_id,title,stripped_flavors,kept_flavors,ingredients_snippet
2141133,CUCUMBER AND A HINT OF LIME FLAVORED CARBONATED MINERAL WATE,lime,cucumber,"Carbonated Mineral Water, Natural Flavors."
2316128,"PEACH FLAVOR SPARKLING NATURAL MINERAL WATER, PEACH",peach,,"Carbonated Mineral Water, Natural Flavors."
2269746,"LIME FLAVORED CARBONATED MINERAL WATER, LIME",lime,,"Carbonated Mineral Water, Natural Flavors."
2143461,"L'ORANGE FLAVORED CARBONATED MINERAL WATER, L'ORANGE",orange,,"Carbonated Mineral Water, Natural Flavors."
2603291,"L'ORANGE CARBONATED MINERAL WATER, L'ORANGE",orange,,"Mineral Water, Carbon Dioxide, Natural Flavors."
502516,"PERRIER, L'ORANGE SPARKLING WATRE, LEMON ORANGE","orange,lemon",,"Carbonated Mineral Water, Natural Flavors."
2545396,"L'ORANGE FLAVORED CARBONATED MINERAL WATER, L'ORANGE",orange,,"Mineral Water, Carbon Dioxide, Natural Flavors."
2445630,"WATERMELON FLAVORED CARBONATED MINERAL WATER, WATERMELON",watermelon,,"Mineral Water, Carbon Dioxide, Natural Flavors."
2269745,"L'ORANGE FLAVORED CARBONATED MINERAL WATER, L'ORANGE",orange,,"Carbonated Mineral Water, Natural Flavors."
2076070,"L'ORANGE FLAVORED CARBONATED MINERAL WATER, L'ORANGE",orange,,"Carbonated Mineral Water, Natural Flavors."
2105986,"WATERMELON FLAVOR SPARKLING NATURAL MINERAL WATER, WATERMELO",watermelon,,"Carbonated Mineral Water, Natural Flavors."
2143458,"WATERMELON FLAVORED CARBONATED MINERAL WATER, WATERMELON",watermelon,,"Carbonated Mineral Water, Natural Flavors."
2080542,"WATERMELON FLAVOR SPARKLING NATURAL MINERAL WATER, WATERMELO",watermelon,,"Carbonated Mineral Water, Natural Flavors."
2169281,"WATERMELON FLAVORED CARBONATED MINERAL WATER, WATERMELON",watermelon,,"Carbonated Mineral Water, Natural Flavors."
2634259,"PEACH FLAVORED CARBONATED MINERAL WATER, PEACH",peach,,"Mineral Water, Carbon Dioxide, Natural Flavors."
2086693,"LIME FLAVORED CARBONATED MINERAL WATER, LIME",lime,,"Mineral Water, Carbon Dioxide, Natural Flavors."
1425982,"WATERMELON FLAVORED CARBONATED MINERAL WATER, WATERMELON",watermelon,,"Carbonated Mineral Water, Natural Flavors."
2634260,"LIME FLAVORED CARBONATED MINERAL WATER, LIME",lime,,"Mineral Water, Carbon Dioxide, Natural Flavors."
2301421,"PEACH FLAVORED CARBONATED MINERAL WATER, PEACH",peach,,"Carbonated Mineral Water, Natural Flavors."
2143465,"PEACH FLAVORED CARBONATED MINERAL WATER, PEACH",peach,,"Carbonated Mineral Water, Natural Flavors."
2088611,"LIME FLAVORED CARBONATED MINERAL WATER, LIME",lime,,"Carbonated Mineral Water, Natural Flavors."
1512310,"PERRIER, SPARKLING NATURAL MINERAL WATER, LIME",lime,,"Carbonated Mineral Water, Natural Flavors."
2603292,"PEACH CARBONATED MINERAL WATER, PEACH",peach,,"Mineral Water, Carbon Dioxide, Natural Flavors."
2265415,"LIME FLAVORED CARBONATED MINERAL WATER, LIME",lime,,"Carbonated Mineral Water, Natural Flavors."
2541257,"FRUIT SLUSHEE, STRAWBERRY",strawberry,,"Water, High Fructose Corn Syrup, Glycerin, Pear Juice Concentrate, Citric Acid, Sodium Polyphosphates, Natural Flavors, "
569112,"COCKTAILS, PEACH ON THE BEACH",peach,,"Water, High Fructose Corn Syrup, Natural Flavors, Glycerin, Sodium Polyphosphates, Pear Juice Concentrate, Wine, Sodium "
2490465,"FLAVORED SPARKLING WATER, COCONUT, COCONUT",coconut,,"Carbonated Water, Citric Acid, Pear Juice Concentrate, Natural Flavor, Potassium Benzoate and Potassium Sorbate (Preserv"
2504008,"APPLE SPIRAL PIE, APPLE",apple,,"Pastry: Unbleached Wheat Flour, Filtered Water, Canola Oil, Non-Hydrogenated Vegetable Shortening (Palm Oil, Canola Oil)"
1896768,APPLE & CINNAMON PHYLLO SWIRLS,apple,cinnamon,"Pastry: Unbleached Wheat Flour, Filtered Water, Sunflower Oil, Modified Palm Oil, Sugar, Sea Salt, Yeast, Wheat Starch. "
1377688,"CHERRY LIMEADE ENERGY LIQUID WATER ENHANCER, CHERRY LIMEADE",cherry,limeade,"Water, Citric Acid, Propylene Glycol, Caffeine, Sodium Citrate, Sucralose and Acesulfame Potassium (Sweeteners), Potassi"
1645537,"LEMON INSTANT PUDDING & PIE FILLING, LEMON",lemon,,"Sugar, Modified Corn and Tapioca Starch, Contains 2% or less of: Disodium Phosphate, Tetrasodium Pyrophosphate, Nonfat D"
2093955,"PEACH SPARKLING WATER BEVERAGE, PEACH",peach,,"Carbonated Water, Citric Acid, Natural Flavor, Potassium Benzoate (Preservative), Sucralose, Potassium Citrate, Acesulfa"
1916418,"PEACH MELBA, PEACH AND RASPBERRY",raspberry,peach_melba,"Carbonated Water, Citric Acid, Natural Flavors, Potassium Benzoate (Preservative), Potassium Citrate, Sucralose, Acesulf"
2245611,"SIMPLY ICE, ORANGE MANGO FLAVORED SPARKLING WATER BEVERAGE, ",mango,orange,"Carbonated Water, Orange Juice from Concentrate, Natural Flavor, Citric Acid, Potassium Benzoate (Preservative), Gum Aca"
1570047,"ORANGE TANGERINE LIQUID WATER ENHANCER, ORANGE TANGERINE",orange,tangerine,"Water, Citric Acid, Sodium Citrate, Gum Arabic, Sucralose (Sweetener), Contains less than 2% of: Niacinamide, Vitamin B6"
1902493,"ICED TEA DRINK MIX, PEACH",peach,,"Sugar, Black and Green Tea Leaves, Citric Acid, Natural Flavors, Aspartame**."
2042099,"LIME SPARKLING WATER BEVERAGE, LIME",lime,,"Carbonated Water, Natural Flavors."
2239633,"SIMPLY ICE, COCONUT FLAVORED SPARKLING WATER BEVERAGE, COCON",coconut,,"Carbonated Water, Citric Acid, Pear Juice Concentrate, Natural Flavor, Potassium Benzoate and Potassium Sorbate (Preserv"
2045819,"LIME SPARKLING WATER BEVERAGE, LIME",lime,,"Carbonated Water, Natural Flavors."
2105838,"SPARKLING WATER BEVERAGE, ORANGE",orange,,"Carbonated Water, Natural Flavor."
2142422,"ORANGE SPARKLING WATER BEVERAGE, ORANGE",orange,,"Carbonated Water, Natural Flavor."
2424629,"LIME FLAVORED SPARKLING WATER BEVERAGE, LIME",lime,,"Carbonated Water, Natural Flavor."
2277171,"ORANGE FLAVORED SPARKLING WATER BEVERAGE, ORANGE",orange,,"Carbonated Water, Natural Flavor."
2549595,"SPARKLING NATURAL SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2549596,"NATURAL SPARKLING SPRING WATER, ZESTY LIME",lime,,"Spring Water, CO2, Natural Flavors."
2086751,"LIME SPARKLING NATURAL SPRING WATER, LIME",lime,,"Spring Water, CO2, Natural Flavors."
2088612,"ORANGE SPARKLING NATURAL SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2086735,"RASPBERRY LIME SPARKLING NATURAL SPRING WATER, RASPBERRY LIM","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
2087201,"LIME SPARKLING NATURAL SPRING WATER, LIME",lime,,"Spring Water, CO2, Natural Flavors."
2086995,"RASPBERRY LIME SPARKLING NATURAL SPRING WATER, RASPBERRY LIM","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
2087218,"LIME SPARKLING NATURAL SPRING WATER, LIME",lime,,"Spring Water, CO2, Natural Flavors."
2088119,"RASPBERRY LIME SPARKLING NATURAL SPRING WATER, RASPBERRY LIM","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
1426236,"SPARKLING NATURAL SPRING WATER, ZESTY LIME, LIVELY LEMON, TR","lime,lemon",berry,"Spring Water, CO2, Natural Flavors."
2311720,"NATURAL LIME FLAVORED SPARKLING SPRING WATER, LIME",lime,,"Spring Water, CO2, Natural Flavors."
2543897,"LIME FLAVORED SPARKLING SPRING WATER, LIME",lime,,"Spring Water, CO2, Natural Flavors."
716372,"WHITE PEACH GINGER NATURAL SPARKLING WATER, WHITE PEACH GING",ginger,white_peach,"Spring Water, CO2, Natural Flavors."
2580918,"NATURAL SPARKLING SPRING WATER, ZESTY LIME",lime,,"Spring Water, CO2, Natural Flavors."
2158452,"WHITE PEACH GINGER FLAVOR SPARKLING NATURAL SPRING WATER, WH",ginger,white_peach,"Ingredients: Spring Water, CO2, Natural Flavors."
2141318,"LEMON GINGER SPARKLING NATURAL SPRING WATER, LEMON GINGER","lemon,ginger",,"Spring Water, CO2, Natural Flavors."
2580920,"NATURAL SPARKLING SPRING WATER, RASPBERRY LIME","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
2580919,"SPARKLING NATURAL SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2142505,"SPARKLING NATURAL SPRING WATER, ZESTY LIME",lime,,"Spring Water, CO2, Natural Flavors."
1402386,"NATURAL SPARKLING SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2125371,"ORANGE FLAVOR SPARKLING NATURAL SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2125373,"ZESTY LIME FLAVOR SPARKLING NATURAL SPRING WATER, ZESTY LIME",lime,,"Spring Water, CO2, Natural Flavors."
1402401,"SPARKLING NATURAL SPRING WATER, RASPBERRY LIME","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
2142786,"NATURAL SPRING SPARKLING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
1135205,"SPARKLING NATURAL SPRING WATER, ZESTY LIME, POMEGRANATE LEMO",lime,"pomegranate,berry","Spring Water, CO2, Natural Flavors."
2580926,"SPARKLING NATURAL SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2143157,"RASPBERRY LIME FLAVOR SPARKLING NATURAL SPRING WATER, RASPBE","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
2142971,"ORANGE FLAVOR SPARKLING NATURAL SPRING WATER, ORANGE",orange,,"Spring Water, CO2, Natural Flavors."
2580930,"SPARKLING NATURAL SPRING WATER, RASPBERRY LIME","raspberry,lime",,"Spring Water, CO2, Natural Flavors."
2141364,"WHITE PEACH GINGER FLAVOR SPARKLING NATURAL SPRING WATER, WH",ginger,white_peach,"Spring Water, CO2, Natural Flavors."
2321442,"WHITE PEACH GINGER FLAVOR SPARKLING NATURAL SPRING WATER, WH",ginger,white_peach,"Spring Water, CO2, Natural Flavors."
2076131,"ACAI-BLUEBERRY-POMEGRANATE SPARKLING NATURAL SPRING WATER, A",blueberry,"acai,pomegranate","Spring Water, CO2. Natural Flavors."
2107333,"CHERRY LEMON SPARKLING NATURAL SPRING WATER, CHERRY LEMON","cherry,lemon",,"Spring Water, CO2, Natural Flavors."
2088311,"CHERRY LEMON SPARKLING NATURAL SPRING WATER, CHERRY LEMON","cherry,lemon",,"Spring Water, CO2, Natural Flavors."
1934487,"ELECTROLYTE REPLENISHMENT SPORTS DRINK MIX, RASPBERRY SPLASH",raspberry,,"Fructose, Citric Acid, Monobasic Sodium Phosphate, Monobasic Sodium Phosphate, Potassium Carbonate, Monobasic Calcium Ph"
2337706,RASPBERRY SPLASH ELECTROLYTE REPLENISHMENT SPORT DRINK MIX P,raspberry,,"Ingredients: Fructose, Citric Acid, Monobasic Sodium Phosphate, Monobasic Sodium Phosphate, Potassium Carbonate, Monobas"
2105531,"RASPBERRY ELECTROLYTE REPLENISHMENT DRINK MIX PACKETS, RASPB",raspberry,,"Ingredlents: Fructose, Citric Acid, Monobasic Sodium Phosphate, Monobasic Sodium Phosphate, Potassium Carbonate, Monobas"
2290637,"TROPICAL PEPPER CO., PEPPER SAUCE, XXXTRA HOT HABANERO, XXXT",pineapple,habanero,"Crushed, Habanero Peppers, Salt, Pineapples, Acetic Acid, Starch, Onion Powder."
1883796,"TROPICAL PEPPER CO., SPECIAL EDITION XXXXTRA HOT HABANERO PE",pineapple,habanero,"Crushed, Habanero Peppers, Salt, Pineapples, Acetic Acid, Starch, Onion Powder,"
1806431,"PURE NON-CARBONATED WATER BEVERAGE, PINEAPPLE",pineapple,,"Filtered Water, High Fructose Corn Syrup, Natural Flavor."
1944902,PEACHES IN FLAVORED STRAWBERRY GEL,strawberry,,"Water, Peaches, Sugar, Carrageenan, Locust Bean Gum, Potassium Citrate, Sodium Citrate, Citric Acid, Calcium Chloride, V"
2028244,MYSTERY MIDDLES CHERRY BERRY SHELL FLAVORED ICE POPS WITH A ,watermelon,"cherry,berry,bubble_gum,lemonade","Water, High Fructose Corn Syrup, Maltodexrin, Corn Syrup, Sugar, Contains 1 Percent or less of Each of the Following: Le"
2078790,BISTRO APPLE BLEU PECAN SALAD,apple,"bleu_cheese,pecan,walnut","Lettuce Mix (Baby Arugula, Baby Spinach, Baby Lettuces [Lollo Rossa, Frisee, Red Leaf Lettuce, Romaine, Red Oak], Baby G"
1943741,"SPARKLING WATER, LIME",lime,,"Carbonated Water, Natural Flavor."
1942704,"FLAVORED SPARKLING WATER, LIME",lime,,"Carbonated Water, Natural Flavor."
2398037,"LIME WONDER UNSWEETENED WATER BEVERAGE, LIME",lime,,"Water, Organic Natural Flavor, Citric Acid."
2121255,"SPARKLING WATER, LIME MINT",lime,mint,"Carbonated Water, Natural Flavor."
1943734,"SPARKLING WATER, ORANGE PINEAPPLE","orange,pineapple",,"Carbonated Water, Natural Flavor."
2398409,"PINEAPPLE FLAVOR ORGANIC WONDER WATER, PINEAPPLE",pineapple,,"Water, Organic Natural Flavor, Citric Acid."
2398033,"PINEAPPLE WONDER UNSWEETENED WATER BEVERAGE, PINEAPPLE",pineapple,,"Water, Organic Natural Flavor, Citric Acid."
2265349,"ORANGE VITAMIN INFUSED WATER, ORANGE",orange,,"Water, Citric Acid, Natural Flavor, Monopotassium Phosphate (Electrolyte), Calcium Lactate (Electrolyte), Vitamin C (Vit"
2463396,"ORANGE FLAVORED ZERO VITAMIN INFUSED WATER, ORANGE",orange,,"Water, Citric Acid, Natural Flavor, Monopotassium Phosphate (Electrolyte), Calcium Lactate (Electrolyte), Vitamin C (Vit"
2398032,"LIME, LEMON, TANGERINE UNSWEETENED WATER BEVERAGE, LIME, LEM","lime,lemon",tangerine,"Water, Organic Natural Flavor, Citric Acid."
1876962,"DIET SPARKLING BEVERAGE, TANGERINE LIME",lime,tangerine,"Carbonated Water, Citric Acid, Potassium Citrate, Natural Flavor, Aspartame, Potassium Benzoate (Preservative), Acesulfa"
1876963,"WEGMANS, DIET SPARKLING BEVERAGE, TANGERINE LIME, TANGERINE ",lime,tangerine,"Carbonated Water, Citric Acid, Potassium Citrate, Natural Flavor, Aspartame, Potassium Benzoate (Preservative), Acesulfa"
1892825,"BALSAMIC VINEGAR, RASPBERRY",raspberry,,"Wine Vinegar, Concentrated Cooked Grape Must, Caramel Color, Natural Flavor."
1892831,"BALSAMIC VINEGAR, RASPBERRY",raspberry,,"Wine Vinegar, Concentrated Cooked Grape Must, Caramel Color. Natural Flavor."
1875493,"SPARKLING WATER, CHERRY POMEGRANATE",cherry,pomegranate,"Carbonated Water, Natural Flavor."
1930630,"PERFORMANCE SPORTS DRINK, ORANGE",orange,,"Filtered Water, Sugar, Citric Acid, Natural Flavors, Salt (Electrolyte), Sodium Citrate (Electrolyte), Vitamin C (Vitami"
1950749,"ORANGE PERFORMANCE SPORTS DRINK, ORANGE",orange,,"Filtered Water, Sugar, Citric Acid, Natural Flavors, Salt (Electrolyte), Sodium Citrate (Electrolyte), Vitamin C (Vitami"
1929473,"PERFORMANCE SPORTS DRINK, GRAPE",grape,,"Filtered Water, Sugar, Natural Flavors, Citric Acid, Salt (Electrolyte), Sodium Citrate (Electrolyte), Fruit and Vegetab"
1933465,"PERFORMANCE SPORTS DRINK, ORANGE",orange,,"Filtered Water, Sugar, Citric Acid, Natural Flavors, Salt (Electrolyte), Sodium Citrate (Electrolyte), Vitamin C (Vitami"
1930962,"PERFORMANCE SPORTS DRINK, GRAPE",grape,,"Filtered Water, Sugar, Natural Flavors, Citric Acid, Salt (Electrolyte), Sodium Citrate (Electrolyte), Fruit and Vegetab"
1933501,"PERFORMANCE SPORTS DRINK, ORANGE",orange,,"Filtered Water, Sugar, Citric Acid, Natural Flavors, Salt (Electrolyte), Sodium Citrate (Electrolyte), Vitamin C (Vitami"
1965519,"GINGER SPARKLING WATER, GINGER",ginger,,"Carbonated Water, Natural Flavor."
2125959,"SPARKLING WATER, WATERMELON",watermelon,,"Carbonated Water, Natural Flavor."
1955073,"SPARKLING WATER, LIME",lime,,"Carbonated Water, Natural Flavor."
1952055,"SPARKLING WATER, LIME",lime,,"Carbonated Water, Natural Flavor."
1963124,"GRAPE MVP MAXIMUM VELOCITY POWER PERFORMANCE SPORTS DRINK, G",grape,,"Filtered Water, Sugar, Citric Acid, Natural Flavors, Salt (Electrolyte), Sodium Citrate (Electrolyte), Fruit and Vegetab"
2162292,"PEACH SPARKLING WATER, PEACH",peach,,"Ingredients: Carbonated Water, Natural Flavor."
2153648,"PEACH SPARKLING WATER, PEACH",peach,,"Carbonated Water, Natural Flavor."
2153649,"PEACH SPARKLING WATER, PEACH",peach,,"Carbonated Water, Natural Flavor."
2296536,"ORANGE PINEAPPLE FLAVORED SPARKLING WATER, ORANGE PINEAPPLE","orange,pineapple",,"Ingredients: Carbonated Water, Natural Flavor."
2540819,"ORANGE PINEAPPLE FLAVORED SPARKLING WATER, ORANGE PINEAPPLE","orange,pineapple",,"Carbonated Water, Natural Flavor."
2154881,"CALORIE FREE GINGER SPARKLING WATER, GINGER",ginger,,"Carbonated Water, Natural Flavor."
2461484,"ORANGE FLAVORED ZERO VITAMIN INFUSED WATER, ORANGE",orange,,"Water, Citric Acid, Natural Flavor, Monopotassium Phosphate (Electrolyte), Calcium Lactate (Electrolyte), Vitamin C (Vit"
2171645,"GINGER SPARKLING WATER, GINGER",ginger,,"Carbonated Water, Natural Flavor."
2195609,"CRANBERRY APPLE FLAVORED SPARKLING WATER, CRANBERRY APPLE",apple,cranberry,"Carbonated Water, Natural Flavors."
1927366,"SCHWEPPES, SPARKLING SELTZER WATER, ORANGE, ORANGE",orange,,"Carbonated Water, Natural Flavors."
2212549,"ORANGE FLAVORED SPARKLING SELTZER WATER, ORANGE",orange,,"Carbonated Water, Natural Flavors."
2212133,"ORANGE FLAVORED SPARKLING SELTZER WATER, ORANGE",orange,,"Carbonated Water, Natural Flavors."
2212548,"ORANGE FLAVORED SPARKLING SELTZER WATER, ORANGE",orange,,"Carbonated Water, Natural Flavors."
2212150,"CRANBERRY LIME FLAVORED SPARKLING SELTZER WATER, CRANBERRY L",lime,cranberry,"Carbonated Water, Natural Flavors."
666366,"SPARKLING SELTZER WATER, RASPBERRY LIME","raspberry,lime",,"Carbonated Water, Natural Flavors."
2400685,"RASPBERRY LIME FLAVORED SPARKLING SELTZER WATER, RASPBERRY L","raspberry,lime",,"Carbonated Water, Natural Flavors."
2111474,TONIC WATER WITH A TWIST OF LIME,lime,,"Carbonated Water, High Fructose Corn Syrup, Citric Acid, Sodium Benzoate (Preservative), Natural Flavors, Quinine."
2213964,"STRAWBERRY MANGO FLAVORED SPARKLING SELTZER WATER, STRAWBERR","strawberry,mango",,"Carbonated Water, Natural Flavors."
1927497,"SPARKLING SELTZER WATER, CRANBERRY LIME",lime,cranberry,"Carbonated Water, Natural Flavors."
2141605,"ALL NATURAL POMEGRANATE CHERRY SPARKLING SELTZER WATER, POME",cherry,pomegranate,"Carbonated Water, Natural Flavors."
2109514,"PENAFIEL, MINERAL SPRING WATER BEVERAGE, STRAWBERRY, STRAWBE",strawberry,,"Carbonated Mineral Spring Water, High Fructose Corn Syrup, Citric Acid, Apple Juice Concentrate, Natural & Artificial Fl"
2178349,"POMEGRANATE CHERRY FLAVORED SPARKLING SELTZER WATER, POMEGRA",cherry,pomegranate,"Carbonated Water, Natural Flavors."
1630563,"PENAFIEL, MINERAL SPRING WATER BEVERAGE, ORANGEADE",orange,,"Carbonated Mineral Spring Water, High Fructose Corn Syrup, Citric Acid, Apple Juice Concentrate, Sucrose Acetate Isobuty"
2427135,INDULGENT BLEND SMOOTHIE,"apple,pineapple","banana,beet,cacao","Apples, Bananas, Beets, Pineapples, Cacao Nibs, Vitamin C, Salt, Citric Acid"
2068322,"CANFIELD'S, SPARKLING SELTZER WATER, LIME, LIME",lime,,Carbonated Water.
2581496,"PASSIONFRUIT MANGO WATER, PASSIONFRUIT; MANGO",mango,passionfruit,"Vapor Distilled Water, Natural Flavors, Calcium Chloride, Magnesium Chloride, Potassium Bicarbonate (Electrolyte Sources"
2630476,"ZERO SUGAR ICE BOTTLES, COOL BLUEBERRY LAVANDER",blueberry,lavender,"Reverse Osmosis Water, Erythritol, Less than 0.5% of: Natural Flavors, Modified Food Starch, Citric Acid, Vitamins C, E,"
2603617,"ZERO SUGAR GUTSY BOTTLE, WATERMELON; PEACH","watermelon,peach",,"Reverse Osmosis Water, Soluble Corn Fiber, Less than 0.5% of: Vitamins C, B3, B5, B6, B12 (Vitamin C, Niacinamide, Calci"
2630478,"ZERO SUGAR COCONUT LIME NUTRIENT ENHANCED WATER BEVERAGE, CO","coconut,lime",,"Reverse Osmosis Water, Less than 0.5% of: Natural Flavors, Citric Acid, Vitamins a, C, E, B3, B5, B6, B12 (Retinyl Palmi"
2630477,"ZERO SUGAR LOOK BOTTLE, BLUEBERRY",blueberry,,"Reverse Osmosis Water, Less than 0.5% of Vitamins a, C, E, B3, B5, B6, B12 (Beta-Carotene, Vitamin C, Alpha-Tocopheryl A"
2624051,"NUTRIENT ENHANCED WATER BEVERAGE, AAI BLUEBERRY; POMEGRANATE",blueberry,"pomegranate,dragonfruit,tropical_citrus","Reverse Osmosis Water, Crystalline Fructose, Less than 0.5% of: Vitamins a, C, B3, B5,, B6, B12 (Beta-Carotene, Vitamin "
1382274,"PEDIATRIC ELECTROLYTE SOLUTION, STRAWBERRY",strawberry,,"Water, Dextrose, Less than 1% of: Potassium Citrate, Salt, Sodium Citrate, Zinc Gluconate, Citric Acid, Natural Flavors,"
2504487,"CHERRY FLAVORED SPARKLING WATER, CHERRY",cherry,,"Carbonated Water, Natural Flavor."
2504514,"GRAPE DRINK ENHANCER, GRAPE",grape,,"Water, Citric Acid, Propylene Glycol, Potassium Citrate, Sucralose and Acesulfame Potassium (Sweeteners), Natural Flavor"
2504529,"CHERRY FLAVORED SPARKLING WATER, CHERRY",cherry,,"Carbonated Water, Natural Flavor."
2338849,"APPLE FLAVOR DRINK MIX, APPLE",apple,,"Maltodextrin, Citric Acid, Malic Acid, Natural Flavors, Vitamin C (Vitamin C), Caramel Color, Aspartame**, Contains less"
2504560,"WATERMELON FLAVORED SPARKLING WATER BEVERAGE, WATERMELON",watermelon,,"Filtered Carbonated Water, Citric Acid, Natural Flavor, Potassium Citrate, Potassium Benzoate (Preservative), Aspartame,"
2504562,"ICED TEA WITH LEMON DRINK MIX, ICED TEA WITH LEMON",lemon,,"Citric Acid, Maltodextrin, Instant Tea, Corn Syrup Solids, Aspartame**, Contains less than 2% of: Natural Flavor, Magnes"
2524253,"GRAPE SIMPLY CLEAR ZERO COLOR DRINK ENHANCER, GRAPE",grape,,"Water, Propylene Glycol, Malic Acid, Citric Acid, Sucralose and Acesulfame Potassium (Sweeteners), Natural Flavor, Potas"
1867456,"PEACH MANGO GREEN TEA FLAVOR METABOLISM DRINK MIX, PEACH MAN","peach,mango",green_tea,"Citric Acid, Aspartame**, Green Tea Extract, Maltodextrin, Caffeine, Modified Corn Starch, Contains less than 2% of: Nat"
